state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,address,contact_person,collective_bargaining_unit
Virginia,Global Contact Services (GCS),"Saltville, VA",08/29/2011,10/08/2011,80,Closure,,"118-B South Main Street, Salisbury, NC 28144",Bucky Cline,
Virginia,Ceridian Colonial Place III,"Arlington, VA",08/15/2011,10/15/2011,58,Closure,,"2107 Wilson Blvd., 1st Floor, Arlington, VA 22201",Mary Konstantin,
Virginia,DRS Technologies,"Chantilly, VA",07/18/2011,10/14/2011,16,Layoff,,"141 North Avenue, Bridgeport, CT 6606",Kathleen Ward,
Virginia,"Current USA, Inc.","Virginia Beach, VA",07/18/2011,08/12/2011,8,Closure,,"1725 Roe Crest Drive, North Mankato, MN 56003",Sue Hesse,
Virginia,"American Press One American Place Gordonsville, Virginia","Gordonsville, VA",06/30/2011,08/31/2011,123,Closure,,"22942, , VI 22942",Charles Pettygrove,
Virginia,Wells Fargo & Co. (Home Equity Group),"Roanoke, VA",06/28/2011,08/27/2011,59,Closure,,"301 S Tryon Street, Charlotte, NC 28288",Stacey Eggers,
Virginia,Gates Corporation,"Glade Spring, VA",06/22/2011,09/22/2011,146,Closure,,"1551 Wewatta Street, , CO 80202",Barbara Hicks,
Virginia,General Dynamics Information Technology,"Fort Lee, VA",06/06/2011,09/15/2011,10,Layoff,,"3211 Jermantown Road, Fairfax, VA 22030",Ann Cox,
Virginia,Hometown America,"Winchester, VA",05/31/2011,09/30/2011,8,Layoff,,"150 North Wacker Drive, Suite 2800, , IL 60606",Lisa Wright,
Virginia,Muller Martini Manufacturing Corporation,"Newport News, VA",05/26/2011,07/31/2011,3,Layoff,,"11850 Jefferson Avenue, News, VA 23606",Anna Rhodes,
Virginia,"RCN Telecom Services, LLC Presidents Plaza, Building One","Herndon, VA",05/25/2011,07/29/2011,33,,,"196 Van Buren Street, Suite 300, Services, VA 20170",Kenneth Conrad,
Virginia,Flextronics Americas LLC,"Multiple Retail Locations in VA, VA",05/25/2011,08/31/2011,193,,,"6800 Solectron Drive, , No 0",Beverly Mulder,
Virginia,"StarTek, Inc.","Collinsville, VA",05/23/2011,07/22/2011,628,Closure,,"44 Cook Street, Denver, CO 80206",Amy Lynch,
Virginia,Georgia-Pacific,"Skippers, VA",05/23/2011,07/22/2011,105,Closure,,"234 Forest Road, Skippers, VA 23879",Jim Walston,
Virginia,New Breed Corporations,"Front Royal, VA",05/10/2011,07/15/2011,79,Closure,,"P.O. Box 18367, Greensboro, NC 27419",Michele Deuterman,
Virginia,"J. C. Penney Corporation, Inc. JCPenney Retail Store-Potomac Mills Mall","Woodbridge, VA",05/03/2011,07/02/2011,103,Closure,,"2700 Potomac Mills Circle, Woodbridge, VA 22192",Steven Allen,
Virginia,General Dynamics Land Systems,"Woodbridge, VA",05/03/2011,05/03/2011,112,,,"38500 Mound Road, heights, MI 48310",Mary Tucker,
Virginia,Yusen Logistics (Americas) Inc.,"Chesapeake, VA",05/02/2011,07/03/2011,96,Closure,,"300 Lighting Way, 6th Floor, Secaucus, NJ 70943",James Armstrong,
Virginia,AREVA INC.,"Newport News, VA",04/29/2011,06/29/2011,1,Permanent Reduction,,"3315 Old Forest Road, Lynchburg, VA 24506",Kim Thomas,
Virginia,SONOCO,"Sanston, VA",04/28/2011,06/30/2011,0,Realignment,,"3900 Technology Blvd, Sandston, VA 23150",Max Dillon,
Virginia,"Canusa Hershman Recycling of Virginia, LLC","Manassas, VA",04/22/2011,06/19/2011,86,,,"1532 Thames Street, Virginia, MD 21231","Michael Walter,",
Virginia,Aircraft Service International Group ASIG JFK International Airport Terminial,"DCA-Arlington, VA",04/21/2011,06/01/2011,86,,,"4 Room 276.180, Jamaica, NY 11430",Sheneeka Simmons,
Virginia,Northrop Grumman Information Systems,"Suffolk, VA",04/12/2011,05/13/2011,32,Permanent Reduction,,"80 M Street, SE, Street, DC 20003",Frederick Jr.,
Virginia,Capstone Corporation,"Suffolk, No",04/07/2011,08/31/2011,63,Layoff,,"635 Slaters Lane, Suite 100, , VI 22314",Dave Moretti,
Virginia,Verizon Wireless,"Virginia Beach, VA",03/31/2011,06/01/2011,270,Closure,,"15 Federal Road, , 6 0",Laurie Severino,
Virginia,ARAMARK Business & Industry Facilities Services,"Arlington Co., VA",03/29/2011,05/17/2011,47,Closure,,"1101 Market Street, Philadelphia, PA 19107",Erica Lee,
Virginia,"Remuda Ranch One East Apache Street Wickenburg, AZ","Milford, VA",03/10/2011,05/16/2011,74,Closure,,"85390, Wickenburg, AZ 85390",Brian Beutin,
Virginia,Areva NP Inc.,"Lynchburg, VA",03/01/2011,04/29/2011,11,Permanent Reduction,,"1724 Mount Athos Road, Lynchburg, VA 24506",Susan Cyrus,
Virginia,Northrop Grumman Technical Services,"Suffolk, VA",02/28/2011,04/24/2011,293,Permanent Reduction,,"8030 Harbour View Blvd, Suffolk, VA 23434","James Stone,",
Virginia,Benchmark Hospitality,"Virginia Beach, VA",02/28/2011,04/30/2011,85,Layoff,,"4 Waterway Square Suite 300, , Te 77380",Dennis Blyshak,
Virginia,Lockheed Martin Information Systems & Global Solutions,"Alexandria, VA",02/25/2011,04/27/2011,45,Layoff,,"2275 Research Blvd, rockville, MD 20850",J. Jager,
Virginia,"Current USA, Inc.","Virginia Beach, VA",01/26/2011,08/01/2001,70,Closure,,"1725 Roe Crest Drive, Mankato, MN 56003",Sue Hesse,
Virginia,Smithfield Packaging Company,"Smithfield, VA",01/25/2011,03/26/2011,53,Closure,,"601 North Church Street, Smithfield, VA 23430",Adriene Crawley-Dent,
Virginia,Kmart Sears Holding Support Center,"Tabb, VA",01/25/2011,03/26/2011,158,,,"3333 Beverly Road, Estates, IL 60179",Margie Lynch,
Virginia,TriWest Healthcare Alliance Corp.,"Portsmouth, VA",01/24/2011,03/31/2011,80,Closure,,"16010 North 28th Avenue, Phoenix, AZ 85053",Lorraine Field,
Virginia,StarTek,"Lynchburg, VA",01/24/2011,03/25/2011,69,Layoff,,"44 Cook Street, Denver, CO 24501",Amy Lynch,
Virginia,"United Litho, Inc.","Ashburn, VA",01/20/2011,07/15/2011,80,Closure,,"21800 Beaumeade Circle, Ashburn, VA 20147",Kenneth Rapp,
Virginia,"ZipReality, Inc.","Chesapeake, VA",01/12/2011,03/14/2011,2,Closure,,"2000 Powell Street, Suite 300, Emeryville, CA 94608",Nancy Treolo,
Virginia,Northrop Grumman Technical Services Inc.,"Fort Eustis, VA",12/27/2010,02/28/2011,148,Permanent Reduction,,"P.O. Box U, , Gr 0",Josephine Garcia,
Virginia,"QuadGraphics, Inc. N","Fredericksburg, VA",12/06/2010,01/28/2011,312,,,"63 W23075 State Hwy, 74, Sussex, WI 53089",Michelle Corthon,
Virginia,"NCO NCO Financial Systems, Inc.","Hampton, VA",12/01/2010,12/04/2011,368,Permanent Reduction,,"150 CrossPoint Pkwy, Getzville, NY 14062",Yvoone May,
Virginia,"Current USA, Inc.","Virginia Beach, VA",11/17/2010,11/17/2010,49,Closure,,"1725 roe Crest Drive, Mankato, MN 56003",Sue Hesse,
Virginia,"Duke Energy Generation Services, INC","Narrows, VA",11/11/2010,03/15/2011,41,Layoff,,"P.O. Box 455, Services, VA 24124",Deanna Rutherford,
Virginia,"Biovail Technologies, Ltd.","Chantilly, VA",11/05/2010,01/14/2011,54,Closure,,"3701 Concorde Parkway, Chantilly, VA 20151",Jale' Osgood,
Virginia,Covance Inc.,"Vienna, VA",11/03/2010,01/03/2011,223,,,"210 Carnegie Center, , NE 0",Juilet McClellan,
Virginia,"Richmond Cold Storage Company, LLC","Suffolk, VA",11/03/2010,12/25/2010,108,Layoff,,"4808 Radford Avenue, Company, VA 23230",Jeffrey Allende,
Virginia,"Thomasville Furniture Industries, Inc.","Appomattox, VA",11/02/2010,03/25/2011,171,Closure,,"P.O. Box 848, Appomattox, VA 24522",William Gilleland,
Virginia,Northrop Grumman Technical Services Inc.,"Langley-Eustis, VI",10/25/2010,12/31/2010,164,Permanent Reduction,,"P.O. Box U, , VI 23604",Josephine Garcia,
Virginia,General DynamicsAdvance Information Systems National Business Park,"Fairfax, VA",10/21/2010,01/03/2011,9,Layoff,,"2721 Technology Drive, Suite 400, Annapolis, MD 20701",Charles Hessler,
Virginia,AREVA NP INC,"Lynchburg, VA",10/15/2010,10/15/2010,7,Layoff,,"1724 Mount Athos Road, Lynchburg, VA 24506",Susan Cyrus,
Virginia,Principal Financial Group,"Fairfax, VA",10/11/2010,12/10/2010,2,Layoff,,"711 High Street, Moines, IA 50392",Kristin Swanson,
Virginia,"Travelers One Tower Square Hartford, CT","Richmond, VA",09/22/2010,09/22/2010,88,Layoff,,"6183, Hartford, CT 6183",Bill Jordan,
Virginia,"Xanodyne Pharmaceutical, Inc.One RiverFront Place Newport, KY","Alexandria, VA",09/21/2010,11/21/2010,3,Layoff,,"41071, Newport, KY 41071",Rebecca Barnowski,
Virginia,Lockheed Martin Information Systems & Global Solutions,"Herndon, VA",09/15/2010,10/15/2010,59,Layoff,,"2275 Research Blvd, Rockville, MD 20850",J. Jager,
Virginia,Smurfit-Stone Container Corporation,"Rcihmond, VA",09/02/2010,10/31/2010,83,Closure,,"5640 Lewis Road, Richmond, VA 23150",Tom Sytsma,
Virginia,Science Application International Corporation (SAIC),"Alexandria, VA",08/27/2010,10/31/2010,90,Layoff,,"1710 SAIC Drive, , VI 22102",Wendy Reid,
Virginia,Raytheon Mission Operations & Services,"Hampton, VA",08/25/2010,10/27/2010,82,Layoff,,"299 N. Euclid Ave. Suite 500, Pasadena, CA 91101",Theresa Overing,
Virginia,"Northrop Grumman Technical Services, Inc (NGTS)","Wallops Island, VA",08/11/2010,10/15/2010,169,,,"34200 Fulton Street, , VI 23337",Rob Maddox,
Virginia,"Western Refining Yorktown, Inc.","Yorktown, VA",08/05/2010,08/05/2010,225,,,"2201 Goodwin Neck Road, Yorktown, VA 23692",Victor Rueda,
Virginia,"Northrop Grumman Technical Services, Inc. (NGTS)","Fort Eustis, VA",07/29/2010,09/30/2010,173,Layoff,,"P.O. Box U, Eustis, VA 23604",Josephone Garcia,
